rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
210,Magnesium,bad,1.0167,0.0833,12,true,/infographics/magnesium.png,"low_content_or_overlap(wc=12,ov=0.08)",MAGNESIUM lo. /nenge it-sursen/ ! iA ya A mrothes Is neved that sowagle gifr \) ml Cod sigilay atreavings \s Bn = notable revels.
211,Sheng,bad,1.2667,0.0833,12,false,/infographics/sheng.png,term_not_detected,aN [pe] = I ) Shougio the new style bcliilensthent stute adbatalarfcam gon Jatnmmraitis eatertats advloge ccomisflally throughtaging.
212,Vernal,bad,1.0167,0.0833,12,true,/infographics/vernal.png,"low_content_or_overlap(wc=12,ov=0.08)",9! NN Vernal NN (77 I* decroly NN / ather stoping ON mare lense. bE dipraecnitcing polorb ~ dearss CNN cgi rismuf-charketer.
213,Appellation,bad,1.0167,0.0833,13,true,/infographics/appellation.png,"low_content_or_overlap(wc=13,ov=0.08)",Appellation i mo uf! A logully rictined - goognutile renigratio gentercing where grog are yous anc then lease m [are is produci and (ateled.
214,Batching,bad,1.0167,0.0833,13,true,/infographics/batching.png,"low_content_or_overlap(wc=13,ov=0.08)",% Batching Y / | ( rToacitioq Eooctreud ioreaissofiet Sa vorctigeing protisiin.tver (9) Cl X ond kain a ereagfarat Cc Cd LOAD dE DE pretaiszing protising of
215,Gobelet,bad,1.0167,0.0833,13,true,/infographics/gobelet.png,"low_content_or_overlap(wc=13,ov=0.08)","& J Gobelet ; (losin) Gtreater is a frost nanaise yeur, seair WWVTSULOMeNnae co smiha gou appifin, olouding to slisine"
216,Laban,bad,1.0167,0.0833,13,true,/infographics/laban.png,"low_content_or_overlap(wc=13,ov=0.08)",Laban Abwmaoot Laancy accultitional Egeirment-and willicze companant To Es toh Duioatvee Laanmrig sulagamat Occondlity. proflet
217,Rolling,bad,1.0167,0.0833,13,true,/infographics/rolling.png,"low_content_or_overlap(wc=13,ov=0.08)",Rolling [Poulin] Rolling is the — shopragralop that ONS twenlss of busets — 4 (us) hraver be - inflLlente appnar na) autruction and ensymatic exposk
218,Conveyor,bad,1.0167,0.0833,14,true,/infographics/conveyor.png,"low_content_or_overlap(wc=14,ov=0.08)",Conveyor A nteshaitral meipene fitbeerwrwar mand et (-) (9) (4 zlaenttive sppifeisut proceses nuising proceniing thring mas packing upestiutes
219,Firing,bad,1.0167,0.0833,14,true,/infographics/firing.png,"low_content_or_overlap(wc=14,ov=0.08)",4 Firing Rimi devl |iting lic! the applestme of sime re fimduin ca t camuity peacte 6 bis:ze and |minsiedeukics] motu clasmnge.
220,Hearts,bad,1.0167,0.0833,14,true,/infographics/hearts.png,"low_content_or_overlap(wc=14,ov=0.08)","= Hearts inessf The veared dh w/erascioiwalt oyenirding the — seiertes, ana east (1 voz anfz, tledisues of ESEBAE and hbsef comporaries."
221,Maturation,bad,1.2667,0.0833,14,false,/infographics/maturation.png,term_not_detected,"Maturatjo I meist a teigliny Manuration is the perv. J In'wdititee tertle devent ) throughterneip sead of eehe-chepge, gaim Imcafstion and complexity."
222,Benifuki,bad,1.0167,0.0833,15,true,/infographics/benifuki.png,"low_content_or_overlap(wc=15,ov=0.08)",[ J [ J] ¢¢ Benifuki Healtre to— fapemon the praner wae-y adil yourcaim ceannd yournnteel poxe ahd its ae soue io evekre and cientual profts.
223,Caramelization,bad,1.0167,0.0833,15,true,/infographics/caramelization.png,"low_content_or_overlap(wc=15,ov=0.08)","@ [ J Caramelization The Brtkantioirasdorsveath ar beam during unarrking Hsao conn't best. seraorttol, dihtx fraes . ond and deeper rewhed segaf tlaners."
224,Frenchpress,bad,1.2667,0.0833,15,false,/infographics/frenchpress.png,term_not_detected,—=— French — 1 Press [Menits pres] An rarmosion brealu endia ca demda a winen boviivoa nebia n Puinger deirmip grounds fron de:
225,Hydrometer,bad,1.2667,0.0833,15,false,/infographics/hydrometer.png,term_not_detected,} Hydrometel ~ (Rist of Emiliter/ 0 IM A Hosthigntatoument ~~ hati a ness<eer loeild dave: a \ bireenmary secriitger \ Vi codaenatvers and prie U | rementation progress.
226,Macerate,bad,1.0167,0.0833,15,true,/infographics/macerate.png,"low_content_or_overlap(wc=15,ov=0.08)",EE Macerate — 3 J fogticia sunciva Tis ueek baxanicals o theas tndcrictg somdmesicls board oP o (os lamer doen and blared compontds sistract.
227,Pomerol,bad,1.0167,0.0833,15,true,/infographics/pomerol.png,"low_content_or_overlap(wc=15,ov=0.08)","Pomerol (' pomarel/ — frmengiata Naeh lash, Boaliosar apprilatmt ») ufomozmtierd by Povrira and forwen fon supple vevrese = and plash @sgth,"
228,Saemidori,bad,1.0167,0.0833,15,true,/infographics/saemidori.png,"low_content_or_overlap(wc=15,ov=0.08)","Saemidori riuar midorl Saamiiliiori lu endpotarar-sutivar sdalet tra vesi gram a2am-aam, Isai... — me wst onena atnoai-vich lajso? <=»"
229,Sulfate,bad,1.0167,0.0833,15,true,/infographics/sulfate.png,"low_content_or_overlap(wc=15,ov=0.08)","oZ, Sulfate py Feal fatk) An abier that and culaiigres opirmrn gilivares, viid a nmesi svaist faiceevity wimm \ rolicar:t or amir — reatuw-suitate is"
230,Turkish,bad,1.0167,0.0833,15,true,/infographics/turkish.png,"low_content_or_overlap(wc=15,ov=0.08)",QA ¢ Turkish De [Fait vidR] ) | A polatcation TE gertited seing vour nan coffiie un shevnd a currer and reseed is fiisted with pairment in the cup.
231,Washed,bad,1.0167,0.0833,15,true,/infographics/washed.png,"low_content_or_overlap(wc=15,ov=0.08)",Washed ) (W/o(0) A processing mathed the stomvent ste bentenr rtag booginp nvaras @ boch sad tiemotte& in tnccatage of oaraey and oright
232,Crema,bad,1.0167,0.0833,16,true,/infographics/crema.png,"low_content_or_overlap(wc=16,ov=0.08)",Crema — Piv rem Eo D) The woldsth browm deomsblanias. doe sor lonmnelu Ce Tetvana aaleois cla = schiatonuxs eoliss and lirre solids.
233,Krausen,bad,1.0167,0.0833,16,true,/infographics/krausen.png,"low_content_or_overlap(wc=16,ov=0.08)","Krausen (lelazeron) 2 Keouron Is the Foatftaction- rish tiand irila nriats daving puron firent etion and ET fashstan orgumcts, cartiun.diexlua-cvdls"
234,Rennet,bad,1.0167,0.0833,16,true,/infographics/rennet.png,"low_content_or_overlap(wc=16,ov=0.08)","Rennet V, / romer./ cl Roimss lelee ansyomns. 7 | propetatirntdaly n nengustse sjualli ce ° and interad namely /s eqablly mating on coogs cooined daily spprications."
235,Tails,bad,1.0167,0.0833,16,true,/infographics/tails.png,"low_content_or_overlap(wc=16,ov=0.08)","Tails EA:0IOT Srae noe the ktre &g Rullr avamation the ire nilals to com | kermojp bh, rontine blur, of 8m renocing io cnder ead."
236,Tamaryokucha,bad,1.0167,0.0833,16,true,/infographics/tamaryokucha.png,"low_content_or_overlap(wc=16,ov=0.08)",P) Tamaryokucha Q GJ TO thagee toma] Tananyole and is a [ancyedle a your vou with pahéd lamea. and taatiess caencof opdasr your groies. and. the wecalle sanchs.
237,Witbier,bad,1.0167,0.0833,16,true,/infographics/witbier.png,"low_content_or_overlap(wc=16,ov=0.08)",—— Witbier /witbr/ Wehhatam belgiers haylare waalaneaally AL) sclu'ves tne exrzreced A 7 adicam‘emction \( oY a avioy-paant and a 5 eartly basy oppierieices.
238,Withering,bad,1.0167,0.0833,16,true,/infographics/withering.png,"low_content_or_overlap(wc=16,ov=0.08)",( { ( WITHERINC ( amy) Withering is the fintsit stt asluction of lust elanages sbat heverd asaizfiurs the will Ehasiot kasiss Fi shaphng or enidation
239,Yunnan,bad,1.0167,0.0833,16,true,/infographics/yunnan.png,"low_content_or_overlap(wc=16,ov=0.08)","N Yunnan WN W Z 4 2 Hompay \"" JAD 4'¢Z! 3 Enagiie sing \ iL == nalemn auir \ \ ¢ ; Ingdisbmtion \ Is vhlran damm rr zotnand harteri - { watth bercopin elozrfTmagrom test and po em"
240,Acetic,bad,1.0167,0.0833,17,true,/infographics/acetic.png,"low_content_or_overlap(wc=17,ov=0.08)",Acetic “ (oes kf Acceve there flow A sumtisié fof furvose Cd Forffsemess of Logoerowdticusal| withly. Aaccesnts our’s corrized diuntry canectic temoentation.
241,Columbus,bad,1.0167,0.0833,17,true,/infographics/columbus.png,"low_content_or_overlap(wc=17,ov=0.08)","Quen, LR Columbus 1bh Eabkned Coiunkas is aitign pake fractrom and anpl for pogpoit recnaes sntosE cemmen Goumloce in narly abust tiple"
242,Contamination,bad,1.2667,0.0833,17,false,/infographics/contamination.png,term_not_detected,ETE + CONTAMINATIO > | Sool Neds a 363) \ Ba The intndoldctiors of | urttivatiers saa/meg saote Y of suming tomaind that DD _s\ taroliaatities sucenssg eal ‘0 QJ of persomietion nN performance.
243,Herbaceous Character,bad,1.2667,0.0833,17,false,/infographics/herbaceous-character.png,term_not_detected,"Herbaceou 0 Character , I'her belpt isc luerymar Rerkecailco ""Porsder ret supptnice sntugleart and insete to presanats wom Instilistes or under-ripenc in grepes"
244,Nitrite,bad,1.0167,0.0833,17,true,/infographics/nitrite.png,"low_content_or_overlap(wc=17,ov=0.08)","° ° 2 Nitrite (AT lay) ee A reoctive ntrogen compextual estrity Eras fecicition ery like 20) toerd ana fecired Sed = a solikae, entuxmmation indicator."
245,Peated,bad,1.0167,0.0833,17,true,/infographics/peated.png,"low_content_or_overlap(wc=17,ov=0.08)",| Peated / prios/ Drm Plar-aol diseeribes with 10-caragcting spritetsigsl somar proule plancils i — chboeern fiom to MAN Bat pcssse to past shoie.
246,Sommelier,bad,1.2667,0.0833,17,false,/infographics/sommelier.png,term_not_detected,"| 5; Sommeli =~ sonieltd $ O4 | \ / ) Wille servies protes [ea] naipersteistion _J|| tovenage edection = [2 | collor banagement Pla ’ gevet suptunes, coi — preper service Sun"
247,Succinic,bad,1.0167,0.0833,17,true,/infographics/succinic.png,"low_content_or_overlap(wc=17,ov=0.08)","[ JE ~——3 Succinic je [Suih«Srih 1K] LY) Decertess on ® -] ® awd darracal rasts “eo e lmsprastesr, thar \ calludenm aovery. -— N bibts, ce aign tly 7’ ¢ eally in hemanted bevarageés"
248,Acidification,bad,0.9167,0.0833,18,true,/infographics/acidification.png,"low_content_or_overlap(wc=18,ov=0.08)","+ 0 ; = (C) <9 * ° po ° = , | Acidification PS Noulariettdees Stes JA Diaitoriovasuelig solve mano wucoraiaion nme sontittipet ilosterei rem sale, paid, |bwaslloetfionel one overt angritien cdesehiloandrasiocog."
249,Kolsch,bad,0.9167,0.0833,18,true,/infographics/kolsch.png,"low_content_or_overlap(wc=18,ov=0.08)","< O Kolsch Adefug Kusishiie:s pola, esthaanenf ziupr Corcilies- A. ittopa Colropititergs Ustailat les sitatimora ond stioine 10J eobrn- looc e lerprands"
250,Overproof,bad,0.9167,0.0833,18,true,/infographics/overproof.png,"low_content_or_overlap(wc=18,ov=0.08)",Overproof J ovear pevaly Ovenno on domsitbus spork headirter clopve Py the stmmdeina might 40% foc horceoging caismlagrond dgtare ail grohtmr disiartal by robame.
251,Pacamara,bad,0.9167,0.0833,18,true,/infographics/pacamara.png,"low_content_or_overlap(wc=18,ov=0.08)",Pacamara Meebp/-ielgt A largo hean huilion iit Horsa ard nelerencers cabe uwuaa Saaing acladenity sad striring seed see.
252,Pasteurization,bad,1.1667,0.0833,18,false,/infographics/pasteurization.png,term_not_detected,= PASTER- - URIZATION J \ Tlo tsar aomnalev'actest misul Contarlick hast stanmara coplert edave/n resitures cherncded end and ragrams Ea package addaiity.
253,Aquifer,bad,1.1667,0.0833,19,false,/infographics/aquifer.png,term_not_detected,"fi mn OW Aquif uifer si ou] deahiwitan/ ———r An unolowe acnd layer O S) < of aurarrafjrax. atwi oF © gioiunmnation ia sfi.abwx » O LJ anit owuntisnie sreror i and oveall slzeaes a cat intireral oggeniors,"
254,Heirloom,bad,0.9167,0.0833,19,true,/infographics/heirloom.png,"low_content_or_overlap(wc=19,ov=0.08)",// NN) Z \Q/> HEIRLOOM 9) ) @) Haliertoad A bacud wlale hem thine Re.oi¥ond Etufiuggh 1200ky ven lacd wis Ai. She ngraxet wich a sinals &if lai with a single aublzer.
255,Pasteurizer,bad,0.9167,0.0833,19,true,/infographics/pasteurizer.png,"low_content_or_overlap(wc=19,ov=0.08)",0) & Shs Pasteurizer } Per'aiilr arooned. Calsd.axar liiisitloan intro.idienm. exerstatcia temoasato boiabiaqo ad rea lanaido du nelbdo prezoquare do apmioga auprotize.
256,Attenuation,bad,0.9167,0.0833,20,true,/infographics/attenuation.png,"low_content_or_overlap(wc=20,ov=0.08)","o o o (o JN] oO Attenuation Weeklz ralingy lecen Sumal, vea coat mtot muug by So docmocoriat mter mivg by Sluu, roid strat mtet nawg by on dil. vecorortmtart fanncee"
257,Mezcal,bad,0.9167,0.0833,20,true,/infographics/mezcal.png,"low_content_or_overlap(wc=20,ov=0.08)","Mezcal CE Rrelrk, KAIHY \V/ Maxcallis a Maxican y agwrt cprehat wito N I (hast © Patal agers NRSC heaner dencerted NSA and &% Mext-often esr with arophy or —J catthy roves."
258,Palatability,bad,0.9167,0.0833,20,true,/infographics/palatability.png,"low_content_or_overlap(wc=20,ov=0.08)",599 Palatability illo 200 or lonl: o unl The everat soottery accognullite of resrer baasls on ohestexitars blaatte a ratiers tomgare atily ane absance or off herers.
259,Cachaca,bad,1.2591,0.0909,11,false,/infographics/cachaca.png,term_not_detected,Jdersed/ Contmet Is adhwsati ent cniatinggs a riotioe tha torersamct than engey / juice than moriceres.
260,Milkshed,bad,1.2591,0.0909,11,false,/infographics/milkshed.png,term_not_detected,¥S Milkst \ © lewllagtl > The geograph EE tharaggctixet « SINE > mils to a eirtu dazy chers. br beverage man —
261,Deaeration,bad,1.0091,0.0909,12,true,/infographics/deaeration.png,"low_content_or_overlap(wc=12,ov=0.09)",[a] — Deaeration (atiremstarizg) The neneval of diassiveol r= Ping! ad cht-stapen an vacliene o 0% af wittbeisterafnc moteraci 93 caunitewqgr-rast defore ae .8 packaging.
262,Effervescence,bad,1.0091,0.0909,12,true,/infographics/effervescence.png,"low_content_or_overlap(wc=12,ov=0.09)","— — oa Effervescence a J 00 | ©) Frormslabs | o o O .| The aatles, and tev-file , 0, 0 omtassofhagsleod oy Op. caaurepaplies an = le [ groatlan of phablee le IY : ce '»| lien the grass ano all"
263,Flocculation,bad,1.0091,0.0909,12,true,/infographics/flocculation.png,"low_content_or_overlap(wc=12,ov=0.09)",Flocculation (:6¥ di diolaGuovim) Q The bspienrie of awts oldn a'cglend vopli fie and pacthictisn capunan loonde the and efformentation. S&T)
264,Hopback,bad,1.0091,0.0909,12,true,/infographics/hopback.png,"low_content_or_overlap(wc=12,ov=0.09)",Hopback Ernapbom! A hoaeork is a rrooal tnta cerhrratider and tirroude bezy than betm of 'egrewunccerend and rfiver zurids.
265,Juniper,bad,1.0091,0.0909,12,true,/infographics/juniper.png,"low_content_or_overlap(wc=12,ov=0.09)","Juniper rialumpPe Asigerat Invioeny- My hannisrarvarioas prioy faectium Crsb-tien reenetire the care fbner digh,"
266,Azeotrope,bad,1.0091,0.0909,13,true,/infographics/azeotrope.png,"low_content_or_overlap(wc=13,ov=0.09)",Azeotrope =) (nC AF my) J 5) Amzasrerces is A @iianral pazers that sr \ btild and ouiftences ads Nh) 8 bsaanecet cempirtittos invding psmnation by onlway disfction
267,Compression,bad,1.0091,0.0909,14,true,/infographics/compression.png,"low_content_or_overlap(wc=14,ov=0.09)","COMPRESSION Tro 61 Aroriatrierle. Oonrnatiburi of paping 0 ortissseinmed totums lext lem foo ofilication Wratdivy srange, and sampers."
268,Curacao,bad,1.0091,0.0909,14,true,/infographics/curacao.png,"low_content_or_overlap(wc=14,ov=0.09)",EE Curacao [by pa Zz uh mew] y= Fc usw naps XK mfimst har ai medticrally nkple wth shad mane \ and oitniccraarial ar slandy sass.
269,Demerara,bad,1.0091,0.0909,14,true,/infographics/demerara.png,"low_content_or_overlap(wc=14,ov=0.09)",EZ —~ Demerara / /demmTaria/ Inetrarie Demecera intivaterJsen Lrairnt Udrdiatinat with twyting Fluiteric wich deald to TT raiak from the ef DEMerera ragicn
270,Evaporation,bad,1.0091,0.0909,14,true,/infographics/evaporation.png,"low_content_or_overlap(wc=14,ov=0.09)","Evaporation “tims, foretold; th imus bgan prwatan, treseer of tohn incovappan nurigy ses@ng, anucocially tnticlerwing in voed:"
271,Newmake,bad,1.0091,0.0909,14,true,/infographics/newmake.png,"low_content_or_overlap(wc=14,ov=0.09)",Newmake l ! Hhmd How make is troally pawer bleipls siccuct axmiminzl a thoving Jouwn &vn flifestabic a ltorreenation and alibitation.
272,Nosing,bad,1.0091,0.0909,14,true,/infographics/nosing.png,"low_content_or_overlap(wc=14,ov=0.09)","Y Nosing ’/ i [ nobzin] ) Nosing is the bantedental evaluc tna parteh comes snatling in caisititt iellanaals emoure: - = ihtensity, and taati:"
273,Tincture,bad,1.0091,0.0909,14,true,/infographics/tincture.png,"low_content_or_overlap(wc=14,ov=0.09)",1 Tincture = [rangle whter] A Inteture is a convertmoted dirdinalo eutaect of eprlltladie or whearInworing <Q) repindialt iszrad for berading or sesssoning apirits
274,Amber,bad,1.0091,0.0909,15,true,/infographics/amber.png,"low_content_or_overlap(wc=15,ov=0.09)",Amber temia\a deeeciliso hear with a stanrer 2tamidish- gold Gado ruplesrly ellvroop tha:t hearnd of figaily casamdisea mana.
275,Astringent,bad,1.0091,0.0909,15,true,/infographics/astringent.png,"low_content_or_overlap(wc=15,ov=0.09)","( \ Astringent A torsusve ptust Dndguigritit snystons, ant:2 Ji grartbing as efary in mairy ranidy on legnerame maigy vale yorirers m erhirs"
276,Backflush,bad,1.2591,0.0909,15,false,/infographics/backflush.png,term_not_detected,Backfiush Dar shoturi A clearing procedure A) I) impodent reate and foreegent part earre b) through enevedirafes lb) ~ shosy for ‘emore carle O ones.
277,Buttermilk,bad,1.0091,0.0909,15,true,/infographics/buttermilk.png,"low_content_or_overlap(wc=15,ov=0.09)",Ch Buttermilk (loo damnlil) Buntarvnik a dre onogr marthlvnnd Cann withthemitt a advitced dalle dol nasay Js mmile that shameast.
278,Parellada,bad,1.0091,0.0909,15,true,/infographics/parellada.png,"low_content_or_overlap(wc=15,ov=0.09)",Parellada Laven valeal Charkio whtin grapp Twod Ftalldy in Oses fror Rispcmyulond and [zirlial Coniods Fleral character.
279,Pomace,bad,1.2591,0.0909,15,false,/infographics/pomace.png,term_not_detected,Ca P f perenas| The willd wetdeo of j {dirs aitkie vatels ety blag twmo fac sdon left otter jusst serreaal
280,Refractometer,bad,1.2591,0.0909,15,false,/infographics/refractometer.png,term_not_detected,S Refractomete / [suimibie the min mim) (R An aplicial snajor trad culnemsmrandiial Et = actriesittsanléraime r by linuier dal doere imprul trands light.
281,Separation,bad,1.0091,0.0909,15,true,/infographics/separation.png,"low_content_or_overlap(wc=15,ov=0.09)",l | Separatic N——rr fegcrvation! @ Separation is tecernagai praces: \S EB 0X | devcee with No trad treerc anf] dea dal partione hased on — densiry differanec:
282,Stabilizer,bad,1.0091,0.0909,15,true,/infographics/stabilizer.png,"low_content_or_overlap(wc=15,ov=0.09)","oge Stabilizer f stalal lal zez f CS At Ingredient that rnegostiastiofr or teors eerivies, suppention, to seectiscy, and tmlores senpretion during sivwn ge and eletriaction,"
283,Syneresis,bad,1.0091,0.0909,15,true,/infographics/syneresis.png,"low_content_or_overlap(wc=15,ov=0.09)","3 Syneresis hN—""4 [shvenies] in the opfertacky on ticpin ghelf csnttore dit pur tbevergent your me keneb ation in ohtond cely cbotars."
284,Tencha,bad,1.0091,0.0909,15,true,/infographics/tencha.png,"low_content_or_overlap(wc=15,ov=0.09)","XY, | fabio Tencha : Far wirig You'ne'g ployled cperatnottba piapBvacepantion shiite oying and purisaly alnerwanlie tun slanked for matah."
285,Priming,bad,1.2591,0.0909,16,false,/infographics/priming.png,term_not_detected,se) Primin o° iming \ o [‘preamm] The satitfon of pestumtitios cover pouen pereatpility bugeencd oango i aduingie certotrity fo- and the strspinse ceeled container.
286,Tamper,bad,1.2591,0.0909,16,false,/infographics/tamper.png,term_not_detected,t’'orm pee A foat peel tc compe ai: and cathe eatols eoocccccefp’ der nani cxurievenis yoanesh en form EE water Hool. EER
287,Watershed,bad,1.2591,0.0909,16,false,/infographics/watershed.png,term_not_detected,"Watershec Indeienatea’ The land usee that das yoved assden neny of eonte pay inthesalser i, pe te. asent. Im rage gee: a vogetation, and land s"
288,Champagne,bad,1.0091,0.0909,17,true,/infographics/champagne.png,"low_content_or_overlap(wc=17,ov=0.09)","a ® *, Champagne 4086 nuryntais 0 Tradisional nesthed wastdiay oocrlison Chameages Enyicaed [] vualter of in ogional refer and Gloossly —_ Hedks ative uyudsiay and compleuty."
289,Feints,bad,0.9091,0.0909,18,true,/infographics/feints.png,"low_content_or_overlap(wc=18,ov=0.09)",| Feints ) [feintol p Pattes are late cus 0 guili f'momten Ta wil uspnilsten'rt are we pe = costuan havasire compoartite and u ere d'irrm veo cisr tittoilater nurs.
290,Cellulose,bad,0.9091,0.0909,19,true,/infographics/cellulose.png,"low_content_or_overlap(wc=19,ov=0.09)",=) — \O Cellulose baer your leno CONE anan ZaKBLIMa beiude- rrAZenu.roeeane rasachao®meoofea bavving<ulity avma pet saoclines colmoo gatabls
291,Mold,bad,0.9091,0.0909,19,true,/infographics/mold.png,"low_content_or_overlap(wc=19,ov=0.09)",——= Mold a irvorml \ | ) Mold ina a song ore < Lax sme fudty acotat insmicuany growire and toligh far a cuntiimd convanr cife phould be ellesandleb
292,Destemming,bad,1.15,0.1,6,true,/infographics/destemming.png,"low_content_or_overlap(wc=6,ov=0.10)",Destemming Deucrcinstuam Een en nT TE viviarvipauver iondunaturiyl ootir
293,Backslop,bad,1.15,0.1,7,true,/infographics/backslop.png,"low_content_or_overlap(wc=7,ov=0.10)",[ S— — ad - # +S Backslop 3M | 201° ‘Backdoe- in encltemafater of nsing Hdifocoeisraesoeuating mochaliue
294,Culturing,bad,1,0.1,10,true,/infographics/culturing.png,"low_content_or_overlap(wc=10,ov=0.10)",Op Oo S— . { Culturing [wht nerinig] | The inaofiation of tiillk with renpectuancaine fa cuiariug cobing fenliencihenest and proservation.
295,Caprine,bad,1,0.1,11,true,/infographics/caprine.png,"low_content_or_overlap(wc=11,ov=0.10)",Caprine X [ko umi] = Dorked from Q goans: thseaebing pod is goicy plaisk fes from gota mik
296,Colostrum,bad,1,0.1,12,true,/infographics/colostrum.png,"low_content_or_overlap(wc=12,ov=0.10)","I © Colostrum — we MM Mian ban by ~~ Ouricenntitirew line, sbldgn, 1y tsotmiiks sueuereligrasells. viliibetate | nricgns and facournie 1aamp."
297,Demucilage,bad,1.25,0.1,12,false,/infographics/demucilage.png,term_not_detected,7 Demuci la | [de myersuine) (0) The reamevel of muck from punchiesdt aftf by moching 's sreesctc tursaoalyhee tirne or — water use during visc
298,Vermouth,bad,1.25,0.1,12,false,/infographics/vermouth.png,term_not_detected,Ya \ / | Warrrame | wr f )| butrazaiis is a fortified 75 wt | the prarsenoble and ned ailizi smend \A punmining duce in JI constrinr and opecliff dervice.
299,Ebc,bad,1.25,0.1,13,false,/infographics/ebc.png,term_not_detected,J=dlks 4 LBG is the Envepnan Breating Graeention color wade lized to exjxralily Dzer and reud color andyxically.
300,Sourness,bad,1,0.1,13,true,/infographics/sourness.png,"low_content_or_overlap(wc=13,ov=0.10)",~~ \ Sourness / — Jracirree! BB 7 Sourrecs to the bast. 9S ) teem chould your the and permided to awit ) = © colng. to putnaring c ) wre pulie.
301,Agricole,bad,1,0.1,14,true,/infographics/agricole.png,"low_content_or_overlap(wc=14,ov=0.10)","Agricole laighhel Agricate patore to anosmmole orl@city foark meay, sagpiadeed | des naftter yean from moresses."
302,Brackish,bad,1,0.1,14,true,/infographics/brackish.png,"low_content_or_overlap(wc=14,ov=0.10)",[ 8 Brackish / brackosht Belder woto ausiblity beliges Framiticated and decenhin. Wien powtorgr davemert before the szetett or siailable to drink.
303,Coagulation,bad,1.25,0.1,14,false,/infographics/coagulation.png,term_not_detected,"Coagulatic #5% 8C ith LAT ano i Ceagulation is the £5 suphesaten sfmple provios, xe a ga to sure througn aace anaymes, heat, or sal"
304,Fragrance,bad,1,0.1,14,true,/infographics/fragrance.png,"low_content_or_overlap(wc=14,ov=0.10)",Fragrance ( ( / /lacigrans 0 The small of ply groun oS wsik a hur ive-smanc Th disalbial and before C08 aromai to voiitaned in the wel cup.
305,Grouphead,bad,1,0.1,14,true,/infographics/grouphead.png,"low_content_or_overlap(wc=14,ov=0.10)",Grouphead JSignocptiod ) The preasing exeemply or fat gacemce—desiale and adiiom —every to 11 pat grerm—and ovssitidic adveistion conditions
306,Stillwater,bad,1,0.1,14,true,/infographics/stillwater.png,"low_content_or_overlap(wc=14,ov=0.10)",—— Stillwater CL = ran bewitnag)y Waiter serwed artheun ceitronation N - offfering a dmater testives and a clavver siaw of minefal balance.
307,Volatile,bad,1,0.1,14,true,/infographics/volatile.png,"low_content_or_overlap(wc=14,ov=0.10)",) Volatile Aademity lo meuer apiae irsualty O chattoritha me scaaihs arating o/dere nand previde to rsualty that irsullly enaponsies
308,Buffalo,bad,1.25,0.1,15,false,/infographics/buffalo.png,term_not_detected,"B uffal 0) [bufeleu] bufolo whiie gaves from water buffolo and Inli.orbhig§ mdtes is the gnofani, and tetal selinis man can witls."
309,Calvados,bad,1,0.1,15,true,/infographics/calvados.png,"low_content_or_overlap(wc=15,ov=0.10)","B= — 1 Calvados A) /hair vin cias / < Calnackio l.ota appla A @ erepermcinaruficien Rdvirnarce |'Potcen C—~ polifcered hack & reolibtera egjional a, standerds."
310,Cappuccino,bad,1,0.1,15,true,/infographics/cappuccino.png,"low_content_or_overlap(wc=15,ov=0.10)",Cappuccino (Reapu ‘cf Incou) At agessus and mils tiime mytte wth ttisance mils and feant in a balanced — proppition and smaillar fonnat.
311,Color,bad,1,0.1,15,true,/infographics/color.png,"low_content_or_overlap(wc=15,ov=0.10)","—~ Color | ——X_ | /eothmghth <r Tor uhued invearence ddvent reidlinatats a to inglnsun.in in vsiany (AJA evilditrran, mdwation, \w ww) and inepraced 1 VIF material."
312,Excelsa,bad,1,0.1,15,true,/infographics/excelsa.png,"low_content_or_overlap(wc=15,ov=0.10)","Excelsa (ot. nalys) A berscred tops sbood taiftbe sevg.ld up and naa prare aoaeser pachs wne caging complexity to blands,"
313,Hydrogeology,bad,1.25,0.1,15,false,/infographics/hydrogeology.png,term_not_detected,"~~ HYDRO ~_ =\. GEOLOG ="" gbay(ao gjekods HE 5 _ Theisiudy of a | 5 grewhtne tfer wir eng = | geologic troaentc ——~~——S fousstugian-fore. ~~~ ""J chewmtaserhou and aduiler behav"
314,Pulping,bad,1.25,0.1,15,false,/infographics/pulping.png,term_not_detected,"AS / P 0 oy SEE] enh [] ; Lage [patpind ZZ Jet The mactanical (C) eendrile of suther 6 (=) cheme cife and my of the mall Eariem, repmeination, eved or drying."
315,Carbonation,bad,1,0.1,16,true,/infographics/carbonation.png,"low_content_or_overlap(wc=16,ov=0.10)",0) o © QQ Carbonation | VU | (20 Lac.agel | 1& mi) = ——0/-5 Corboratian acive 0 cteal and eaben dewirle | 0 og tennd|pcetags teen miam 0 lol acmraicttandenrand a \ ‘ a iheely mumintien.
316,Pigeage,bad,1,0.1,16,true,/infographics/pigeage.png,"low_content_or_overlap(wc=16,ov=0.10)","Pigeage ee — d rp amcRiov | ov Punching gfonn SE therstévatitine's FRIDAY sesupned tla = 2."" Pempénation to LJ . aE od Joy = uth) enotjon dele Spade motonak elérection"
317,Biofilm,bad,0.9889,0.1111,13,true,/infographics/biofilm.png,"low_content_or_overlap(wc=13,ov=0.11)","T Biofilm To) JR Aulas Biley lo) A Dolwoge sunnefared é addicc/ . neeriscoummums o o aecpinotion/ cumanicnic § © O o diregratedtoa asic produced meme,"
